<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,26/11/18,19:48,108100.0000000,108110.0000000,107960.0000000,107960.0000000,441
SPFB.RTS-12.18,1,26/11/18,19:49,107960.0000000,107980.0000000,107900.0000000,107920.0000000,466
SPFB.RTS-12.18,1,26/11/18,19:50,107910.0000000,107960.0000000,107900.0000000,107940.0000000,317
SPFB.RTS-12.18,1,26/11/18,19:51,107940.0000000,107960.0000000,107900.0000000,107940.0000000,297
SPFB.RTS-12.18,1,26/11/18,19:52,107940.0000000,107960.0000000,107910.0000000,107920.0000000,104
SPFB.RTS-12.18,1,26/11/18,19:53,107910.0000000,107930.0000000,107880.0000000,107890.0000000,352
SPFB.RTS-12.18,1,26/11/18,19:54,107890.0000000,107930.0000000,107860.0000000,107920.0000000,559
SPFB.RTS-12.18,1,26/11/18,19:55,107910.0000000,107980.0000000,107910.0000000,107980.0000000,334
SPFB.RTS-12.18,1,26/11/18,19:56,107980.0000000,107980.0000000,107880.0000000,107890.0000000,214
SPFB.RTS-12.18,1,26/11/18,19:57,107890.0000000,107910.0000000,107850.0000000,107850.0000000,330
SPFB.RTS-12.18,1,26/11/18,19:58,107850.0000000,107880.0000000,107790.0000000,107860.0000000,745
SPFB.RTS-12.18,1,26/11/18,19:59,107860.0000000,107910.0000000,107830.0000000,107910.0000000,171
SPFB.RTS-12.18,1,26/11/18,20:00,107910.0000000,107910.0000000,107880.0000000,107900.0000000,161
SPFB.RTS-12.18,1,26/11/18,20:01,107880.0000000,107910.0000000,107860.0000000,107890.0000000,175
SPFB.RTS-12.18,1,26/11/18,20:02,107890.0000000,107920.0000000,107880.0000000,107910.0000000,94
SPFB.RTS-12.18,1,26/11/18,20:03,107900.0000000,107940.0000000,107900.0000000,107920.0000000,151
SPFB.RTS-12.18,1,26/11/18,20:04,107920.0000000,107930.0000000,107900.0000000,107910.0000000,60
SPFB.RTS-12.18,1,26/11/18,20:05,107900.0000000,107930.0000000,107860.0000000,107930.0000000,160
SPFB.RTS-12.18,1,26/11/18,20:06,107920.0000000,107920.0000000,107860.0000000,107870.0000000,235
SPFB.RTS-12.18,1,26/11/18,20:07,107870.0000000,107920.0000000,107870.0000000,107920.0000000,98
SPFB.RTS-12.18,1,26/11/18,20:08,107910.0000000,107970.0000000,107900.0000000,107970.0000000,226
SPFB.RTS-12.18,1,26/11/18,20:09,107960.0000000,107980.0000000,107910.0000000,107960.0000000,367
SPFB.RTS-12.18,1,26/11/18,20:10,107970.0000000,107980.0000000,107940.0000000,107980.0000000,120
SPFB.RTS-12.18,1,26/11/18,20:11,107970.0000000,107990.0000000,107950.0000000,107980.0000000,131
SPFB.RTS-12.18,1,26/11/18,20:12,107980.0000000,108000.0000000,107970.0000000,107990.0000000,141
SPFB.RTS-12.18,1,26/11/18,20:13,107990.0000000,108060.0000000,107940.0000000,108010.0000000,711
SPFB.RTS-12.18,1,26/11/18,20:14,108020.0000000,108020.0000000,107970.0000000,107970.0000000,133
SPFB.RTS-12.18,1,26/11/18,20:15,107960.0000000,107980.0000000,107890.0000000,107900.0000000,237
SPFB.RTS-12.18,1,26/11/18,20:16,107910.0000000,107940.0000000,107880.0000000,107940.0000000,192
SPFB.RTS-12.18,1,26/11/18,20:17,107950.0000000,107950.0000000,107930.0000000,107940.0000000,54
SPFB.RTS-12.18,1,26/11/18,20:18,107930.0000000,107950.0000000,107910.0000000,107930.0000000,152
SPFB.RTS-12.18,1,26/11/18,20:19,107920.0000000,107940.0000000,107880.0000000,107910.0000000,209
SPFB.RTS-12.18,1,26/11/18,20:20,107910.0000000,107940.0000000,107900.0000000,107940.0000000,50
SPFB.RTS-12.18,1,26/11/18,20:21,107930.0000000,107950.0000000,107920.0000000,107920.0000000,74
SPFB.RTS-12.18,1,26/11/18,20:22,107920.0000000,107920.0000000,107900.0000000,107900.0000000,45
SPFB.RTS-12.18,1,26/11/18,20:23,107890.0000000,107910.0000000,107880.0000000,107900.0000000,24
SPFB.RTS-12.18,1,26/11/18,20:24,107900.0000000,107920.0000000,107900.0000000,107910.0000000,24
SPFB.RTS-12.18,1,26/11/18,20:25,107900.0000000,107910.0000000,107880.0000000,107910.0000000,86
SPFB.RTS-12.18,1,26/11/18,20:26,107920.0000000,107920.0000000,107830.0000000,107860.0000000,382
SPFB.RTS-12.18,1,26/11/18,20:27,107850.0000000,107860.0000000,107810.0000000,107840.0000000,396
SPFB.RTS-12.18,1,26/11/18,20:28,107830.0000000,107840.0000000,107830.0000000,107840.0000000,74
SPFB.RTS-12.18,1,26/11/18,20:29,107820.0000000,107880.0000000,107820.0000000,107880.0000000,133
SPFB.RTS-12.18,1,26/11/18,20:30,107890.0000000,107900.0000000,107880.0000000,107900.0000000,180
SPFB.RTS-12.18,1,26/11/18,20:31,107900.0000000,107910.0000000,107870.0000000,107890.0000000,144
SPFB.RTS-12.18,1,26/11/18,20:32,107890.0000000,107900.0000000,107860.0000000,107880.0000000,57
SPFB.RTS-12.18,1,26/11/18,20:33,107880.0000000,107900.0000000,107870.0000000,107870.0000000,57
SPFB.RTS-12.18,1,26/11/18,20:34,107860.0000000,107860.0000000,107820.0000000,107840.0000000,110
SPFB.RTS-12.18,1,26/11/18,20:35,107840.0000000,107850.0000000,107810.0000000,107820.0000000,165
SPFB.RTS-12.18,1,26/11/18,20:36,107810.0000000,107830.0000000,107730.0000000,107750.0000000,628
SPFB.RTS-12.18,1,26/11/18,20:37,107750.0000000,107780.0000000,107680.0000000,107760.0000000,773
SPFB.RTS-12.18,1,26/11/18,20:38,107760.0000000,107800.0000000,107750.0000000,107800.0000000,144
SPFB.RTS-12.18,1,26/11/18,20:39,107780.0000000,107800.0000000,107760.0000000,107790.0000000,73
SPFB.RTS-12.18,1,26/11/18,20:40,107800.0000000,107800.0000000,107780.0000000,107790.0000000,71
SPFB.RTS-12.18,1,26/11/18,20:41,107790.0000000,107840.0000000,107780.0000000,107830.0000000,160
SPFB.RTS-12.18,1,26/11/18,20:42,107830.0000000,107830.0000000,107780.0000000,107780.0000000,62
SPFB.RTS-12.18,1,26/11/18,20:43,107790.0000000,107820.0000000,107780.0000000,107820.0000000,121
SPFB.RTS-12.18,1,26/11/18,20:44,107820.0000000,107870.0000000,107810.0000000,107870.0000000,169
SPFB.RTS-12.18,1,26/11/18,20:45,107880.0000000,107890.0000000,107860.0000000,107880.0000000,208
SPFB.RTS-12.18,1,26/11/18,20:46,107890.0000000,107890.0000000,107840.0000000,107860.0000000,264
SPFB.RTS-12.18,1,26/11/18,20:47,107880.0000000,107900.0000000,107880.0000000,107880.0000000,174
SPFB.RTS-12.18,1,26/11/18,20:48,107890.0000000,107890.0000000,107880.0000000,107890.0000000,208
SPFB.RTS-12.18,1,26/11/18,20:49,107880.0000000,107880.0000000,107840.0000000,107850.0000000,81
SPFB.RTS-12.18,1,26/11/18,20:50,107870.0000000,107900.0000000,107870.0000000,107890.0000000,168
SPFB.RTS-12.18,1,26/11/18,20:51,107890.0000000,107920.0000000,107850.0000000,107860.0000000,254
SPFB.RTS-12.18,1,26/11/18,20:52,107860.0000000,107930.0000000,107860.0000000,107920.0000000,109
SPFB.RTS-12.18,1,26/11/18,20:53,107930.0000000,107950.0000000,107920.0000000,107950.0000000,126
SPFB.RTS-12.18,1,26/11/18,20:54,107950.0000000,107960.0000000,107930.0000000,107940.0000000,91
SPFB.RTS-12.18,1,26/11/18,20:55,107920.0000000,107920.0000000,107870.0000000,107910.0000000,118
SPFB.RTS-12.18,1,26/11/18,20:56,107920.0000000,107920.0000000,107860.0000000,107860.0000000,46
SPFB.RTS-12.18,1,26/11/18,20:57,107860.0000000,107890.0000000,107850.0000000,107850.0000000,89
SPFB.RTS-12.18,1,26/11/18,20:58,107850.0000000,107880.0000000,107850.0000000,107880.0000000,67
SPFB.RTS-12.18,1,26/11/18,20:59,107890.0000000,107910.0000000,107870.0000000,107900.0000000,71
SPFB.RTS-12.18,1,26/11/18,21:00,107920.0000000,107920.0000000,107870.0000000,107880.0000000,397
SPFB.RTS-12.18,1,26/11/18,21:01,107880.0000000,107920.0000000,107880.0000000,107890.0000000,98
SPFB.RTS-12.18,1,26/11/18,21:02,107910.0000000,107940.0000000,107910.0000000,107910.0000000,88
SPFB.RTS-12.18,1,26/11/18,21:03,107930.0000000,108070.0000000,107910.0000000,108030.0000000,1166
SPFB.RTS-12.18,1,26/11/18,21:04,108020.0000000,108030.0000000,107940.0000000,107990.0000000,581
SPFB.RTS-12.18,1,26/11/18,21:05,107990.0000000,108020.0000000,107930.0000000,107950.0000000,144
SPFB.RTS-12.18,1,26/11/18,21:06,107940.0000000,107980.0000000,107900.0000000,107920.0000000,357
SPFB.RTS-12.18,1,26/11/18,21:07,107920.0000000,107930.0000000,107870.0000000,107890.0000000,354
SPFB.RTS-12.18,1,26/11/18,21:08,107880.0000000,107930.0000000,107880.0000000,107920.0000000,100
SPFB.RTS-12.18,1,26/11/18,21:09,107930.0000000,107980.0000000,107930.0000000,107980.0000000,86
SPFB.RTS-12.18,1,26/11/18,21:10,107980.0000000,108100.0000000,107980.0000000,108070.0000000,1419
SPFB.RTS-12.18,1,26/11/18,21:11,108070.0000000,108090.0000000,108030.0000000,108040.0000000,272
SPFB.RTS-12.18,1,26/11/18,21:12,108020.0000000,108050.0000000,108000.0000000,108030.0000000,342
SPFB.RTS-12.18,1,26/11/18,21:13,108030.0000000,108060.0000000,108010.0000000,108010.0000000,96
SPFB.RTS-12.18,1,26/11/18,21:14,108010.0000000,108010.0000000,107970.0000000,107970.0000000,240
SPFB.RTS-12.18,1,26/11/18,21:15,107970.0000000,107980.0000000,107940.0000000,107980.0000000,89
SPFB.RTS-12.18,1,26/11/18,21:16,107970.0000000,107980.0000000,107940.0000000,107960.0000000,77
SPFB.RTS-12.18,1,26/11/18,21:17,107970.0000000,107970.0000000,107940.0000000,107950.0000000,31
SPFB.RTS-12.18,1,26/11/18,21:18,107940.0000000,108010.0000000,107940.0000000,108000.0000000,119
SPFB.RTS-12.18,1,26/11/18,21:19,107990.0000000,108080.0000000,107990.0000000,108060.0000000,347
SPFB.RTS-12.18,1,26/11/18,21:20,108060.0000000,108090.0000000,107960.0000000,107970.0000000,896
SPFB.RTS-12.18,1,26/11/18,21:21,107960.0000000,108030.0000000,107960.0000000,108030.0000000,89
SPFB.RTS-12.18,1,26/11/18,21:22,108020.0000000,108020.0000000,107990.0000000,108000.0000000,45
SPFB.RTS-12.18,1,26/11/18,21:23,107970.0000000,107980.0000000,107960.0000000,107970.0000000,84
SPFB.RTS-12.18,1,26/11/18,21:24,107980.0000000,108030.0000000,107980.0000000,108010.0000000,112
SPFB.RTS-12.18,1,26/11/18,21:25,108010.0000000,108010.0000000,107960.0000000,107960.0000000,241
SPFB.RTS-12.18,1,26/11/18,21:26,107970.0000000,107990.0000000,107950.0000000,107960.0000000,201
SPFB.RTS-12.18,1,26/11/18,21:27,107970.0000000,108000.0000000,107930.0000000,107990.0000000,303
SPFB.RTS-12.18,1,26/11/18,21:28,107980.0000000,107990.0000000,107960.0000000,107990.0000000,29
SPFB.RTS-12.18,1,26/11/18,21:29,107980.0000000,108070.0000000,107980.0000000,108040.0000000,662
SPFB.RTS-12.18,1,26/11/18,21:30,108030.0000000,108060.0000000,108030.0000000,108060.0000000,42
SPFB.RTS-12.18,1,26/11/18,21:31,108060.0000000,108060.0000000,108010.0000000,108040.0000000,146
SPFB.RTS-12.18,1,26/11/18,21:32,108050.0000000,108060.0000000,108030.0000000,108030.0000000,84
SPFB.RTS-12.18,1,26/11/18,21:33,108040.0000000,108110.0000000,108040.0000000,108060.0000000,513
SPFB.RTS-12.18,1,26/11/18,21:34,108070.0000000,108080.0000000,108060.0000000,108080.0000000,170
SPFB.RTS-12.18,1,26/11/18,21:35,108080.0000000,108090.0000000,108040.0000000,108050.0000000,153
SPFB.RTS-12.18,1,26/11/18,21:36,108050.0000000,108100.0000000,108050.0000000,108070.0000000,81
SPFB.RTS-12.18,1,26/11/18,21:37,108060.0000000,108060.0000000,108030.0000000,108030.0000000,114
SPFB.RTS-12.18,1,26/11/18,21:38,108020.0000000,108030.0000000,108010.0000000,108030.0000000,88
SPFB.RTS-12.18,1,26/11/18,21:39,108040.0000000,108040.0000000,108020.0000000,108040.0000000,18
SPFB.RTS-12.18,1,26/11/18,21:40,108050.0000000,108080.0000000,108050.0000000,108080.0000000,101
SPFB.RTS-12.18,1,26/11/18,21:41,108090.0000000,108090.0000000,108060.0000000,108070.0000000,136
SPFB.RTS-12.18,1,26/11/18,21:42,108090.0000000,108090.0000000,108030.0000000,108030.0000000,76
SPFB.RTS-12.18,1,26/11/18,21:43,108020.0000000,108040.0000000,108010.0000000,108030.0000000,49
SPFB.RTS-12.18,1,26/11/18,21:44,108040.0000000,108070.0000000,108040.0000000,108060.0000000,124
SPFB.RTS-12.18,1,26/11/18,21:45,108070.0000000,108090.0000000,108070.0000000,108080.0000000,38
SPFB.RTS-12.18,1,26/11/18,21:46,108080.0000000,108090.0000000,108040.0000000,108090.0000000,207
SPFB.RTS-12.18,1,26/11/18,21:47,108090.0000000,108150.0000000,108070.0000000,108130.0000000,499
SPFB.RTS-12.18,1,26/11/18,21:48,108120.0000000,108140.0000000,108100.0000000,108100.0000000,104
SPFB.RTS-12.18,1,26/11/18,21:49,108090.0000000,108120.0000000,108080.0000000,108120.0000000,93
SPFB.RTS-12.18,1,26/11/18,21:50,108130.0000000,108180.0000000,108120.0000000,108160.0000000,276
SPFB.RTS-12.18,1,26/11/18,21:51,108170.0000000,108170.0000000,108120.0000000,108130.0000000,202
SPFB.RTS-12.18,1,26/11/18,21:52,108130.0000000,108150.0000000,108120.0000000,108130.0000000,207
SPFB.RTS-12.18,1,26/11/18,21:53,108120.0000000,108210.0000000,108120.0000000,108190.0000000,519
SPFB.RTS-12.18,1,26/11/18,21:54,108200.0000000,108250.0000000,108190.0000000,108250.0000000,442
SPFB.RTS-12.18,1,26/11/18,21:55,108250.0000000,108270.0000000,108200.0000000,108220.0000000,864
SPFB.RTS-12.18,1,26/11/18,21:56,108230.0000000,108230.0000000,108190.0000000,108190.0000000,256
SPFB.RTS-12.18,1,26/11/18,21:57,108200.0000000,108200.0000000,108170.0000000,108180.0000000,200
SPFB.RTS-12.18,1,26/11/18,21:58,108200.0000000,108200.0000000,108180.0000000,108190.0000000,53
SPFB.RTS-12.18,1,26/11/18,21:59,108190.0000000,108290.0000000,108190.0000000,108280.0000000,426
SPFB.RTS-12.18,1,26/11/18,22:00,108280.0000000,108350.0000000,108270.0000000,108310.0000000,1007
SPFB.RTS-12.18,1,26/11/18,22:01,108310.0000000,108330.0000000,108250.0000000,108250.0000000,362
SPFB.RTS-12.18,1,26/11/18,22:02,108260.0000000,108280.0000000,108250.0000000,108280.0000000,185
SPFB.RTS-12.18,1,26/11/18,22:03,108290.0000000,108310.0000000,108230.0000000,108230.0000000,217
SPFB.RTS-12.18,1,26/11/18,22:04,108240.0000000,108250.0000000,108210.0000000,108240.0000000,142
SPFB.RTS-12.18,1,26/11/18,22:05,108250.0000000,108260.0000000,108240.0000000,108250.0000000,68
SPFB.RTS-12.18,1,26/11/18,22:06,108240.0000000,108260.0000000,108230.0000000,108240.0000000,72
SPFB.RTS-12.18,1,26/11/18,22:07,108240.0000000,108250.0000000,108230.0000000,108250.0000000,90
SPFB.RTS-12.18,1,26/11/18,22:08,108250.0000000,108260.0000000,108240.0000000,108260.0000000,36
SPFB.RTS-12.18,1,26/11/18,22:09,108260.0000000,108270.0000000,108230.0000000,108240.0000000,36
SPFB.RTS-12.18,1,26/11/18,22:10,108230.0000000,108290.0000000,108230.0000000,108290.0000000,51
SPFB.RTS-12.18,1,26/11/18,22:11,108280.0000000,108290.0000000,108220.0000000,108250.0000000,103
SPFB.RTS-12.18,1,26/11/18,22:12,108230.0000000,108250.0000000,108220.0000000,108220.0000000,121
SPFB.RTS-12.18,1,26/11/18,22:13,108230.0000000,108250.0000000,108220.0000000,108230.0000000,160
SPFB.RTS-12.18,1,26/11/18,22:14,108220.0000000,108250.0000000,108220.0000000,108240.0000000,17
SPFB.RTS-12.18,1,26/11/18,22:15,108240.0000000,108260.0000000,108230.0000000,108240.0000000,249
SPFB.RTS-12.18,1,26/11/18,22:16,108240.0000000,108270.0000000,108220.0000000,108230.0000000,202
SPFB.RTS-12.18,1,26/11/18,22:17,108230.0000000,108230.0000000,108180.0000000,108180.0000000,341
SPFB.RTS-12.18,1,26/11/18,22:18,108190.0000000,108190.0000000,108150.0000000,108180.0000000,166
SPFB.RTS-12.18,1,26/11/18,22:19,108170.0000000,108180.0000000,108150.0000000,108160.0000000,129
SPFB.RTS-12.18,1,26/11/18,22:20,108170.0000000,108170.0000000,108130.0000000,108150.0000000,143
SPFB.RTS-12.18,1,26/11/18,22:21,108150.0000000,108170.0000000,108140.0000000,108140.0000000,116
SPFB.RTS-12.18,1,26/11/18,22:22,108150.0000000,108150.0000000,108100.0000000,108110.0000000,169
SPFB.RTS-12.18,1,26/11/18,22:23,108130.0000000,108140.0000000,108110.0000000,108130.0000000,257
SPFB.RTS-12.18,1,26/11/18,22:24,108110.0000000,108160.0000000,108110.0000000,108120.0000000,128
SPFB.RTS-12.18,1,26/11/18,22:25,108140.0000000,108140.0000000,108100.0000000,108100.0000000,188
SPFB.RTS-12.18,1,26/11/18,22:26,108110.0000000,108130.0000000,108080.0000000,108120.0000000,185
SPFB.RTS-12.18,1,26/11/18,22:27,108110.0000000,108160.0000000,108110.0000000,108130.0000000,213
SPFB.RTS-12.18,1,26/11/18,22:28,108140.0000000,108160.0000000,108090.0000000,108090.0000000,134
SPFB.RTS-12.18,1,26/11/18,22:29,108090.0000000,108140.0000000,108090.0000000,108110.0000000,166
SPFB.RTS-12.18,1,26/11/18,22:30,108110.0000000,108110.0000000,108090.0000000,108100.0000000,38
SPFB.RTS-12.18,1,26/11/18,22:31,108100.0000000,108210.0000000,108100.0000000,108210.0000000,373
SPFB.RTS-12.18,1,26/11/18,22:32,108200.0000000,108230.0000000,108180.0000000,108230.0000000,161
SPFB.RTS-12.18,1,26/11/18,22:33,108230.0000000,108250.0000000,108210.0000000,108230.0000000,243
SPFB.RTS-12.18,1,26/11/18,22:34,108220.0000000,108230.0000000,108190.0000000,108200.0000000,92
SPFB.RTS-12.18,1,26/11/18,22:35,108200.0000000,108200.0000000,108150.0000000,108170.0000000,126
SPFB.RTS-12.18,1,26/11/18,22:36,108170.0000000,108170.0000000,108150.0000000,108170.0000000,90
SPFB.RTS-12.18,1,26/11/18,22:37,108170.0000000,108170.0000000,108100.0000000,108100.0000000,122
SPFB.RTS-12.18,1,26/11/18,22:38,108090.0000000,108110.0000000,108080.0000000,108080.0000000,93
SPFB.RTS-12.18,1,26/11/18,22:39,108080.0000000,108120.0000000,108080.0000000,108100.0000000,131
SPFB.RTS-12.18,1,26/11/18,22:40,108120.0000000,108240.0000000,108110.0000000,108200.0000000,858
SPFB.RTS-12.18,1,26/11/18,22:41,108190.0000000,108330.0000000,108190.0000000,108270.0000000,1298
SPFB.RTS-12.18,1,26/11/18,22:42,108270.0000000,108280.0000000,108210.0000000,108210.0000000,155
SPFB.RTS-12.18,1,26/11/18,22:43,108200.0000000,108210.0000000,108190.0000000,108190.0000000,35
SPFB.RTS-12.18,1,26/11/18,22:44,108200.0000000,108200.0000000,108130.0000000,108140.0000000,109
SPFB.RTS-12.18,1,26/11/18,22:45,108140.0000000,108150.0000000,108130.0000000,108130.0000000,103
SPFB.RTS-12.18,1,26/11/18,22:46,108120.0000000,108140.0000000,108110.0000000,108130.0000000,58
SPFB.RTS-12.18,1,26/11/18,22:47,108120.0000000,108150.0000000,108110.0000000,108110.0000000,123
SPFB.RTS-12.18,1,26/11/18,22:48,108110.0000000,108110.0000000,108090.0000000,108110.0000000,206
SPFB.RTS-12.18,1,26/11/18,22:49,108110.0000000,108120.0000000,108060.0000000,108060.0000000,189
SPFB.RTS-12.18,1,26/11/18,22:50,108080.0000000,108080.0000000,107970.0000000,108040.0000000,639
SPFB.RTS-12.18,1,26/11/18,22:51,108040.0000000,108040.0000000,107970.0000000,107980.0000000,303
SPFB.RTS-12.18,1,26/11/18,22:52,107990.0000000,108000.0000000,107970.0000000,107970.0000000,94
SPFB.RTS-12.18,1,26/11/18,22:53,107990.0000000,108020.0000000,107990.0000000,108020.0000000,165
SPFB.RTS-12.18,1,26/11/18,22:54,108010.0000000,108030.0000000,107990.0000000,108020.0000000,162
SPFB.RTS-12.18,1,26/11/18,22:55,108010.0000000,108040.0000000,108010.0000000,108040.0000000,52
SPFB.RTS-12.18,1,26/11/18,22:56,108040.0000000,108040.0000000,107990.0000000,107990.0000000,75
SPFB.RTS-12.18,1,26/11/18,22:57,108000.0000000,108040.0000000,108000.0000000,108040.0000000,110
SPFB.RTS-12.18,1,26/11/18,22:58,108040.0000000,108070.0000000,108030.0000000,108050.0000000,92
SPFB.RTS-12.18,1,26/11/18,22:59,108060.0000000,108100.0000000,108060.0000000,108080.0000000,183
SPFB.RTS-12.18,1,26/11/18,23:00,108080.0000000,108110.0000000,108070.0000000,108100.0000000,88
SPFB.RTS-12.18,1,26/11/18,23:01,108110.0000000,108210.0000000,108110.0000000,108200.0000000,506
SPFB.RTS-12.18,1,26/11/18,23:02,108200.0000000,108200.0000000,108130.0000000,108150.0000000,257
SPFB.RTS-12.18,1,26/11/18,23:03,108150.0000000,108150.0000000,108090.0000000,108110.0000000,255
SPFB.RTS-12.18,1,26/11/18,23:04,108110.0000000,108220.0000000,108110.0000000,108200.0000000,470
SPFB.RTS-12.18,1,26/11/18,23:05,108210.0000000,108220.0000000,108180.0000000,108200.0000000,132
SPFB.RTS-12.18,1,26/11/18,23:06,108210.0000000,108230.0000000,108190.0000000,108190.0000000,80
SPFB.RTS-12.18,1,26/11/18,23:07,108190.0000000,108200.0000000,108160.0000000,108160.0000000,130
SPFB.RTS-12.18,1,26/11/18,23:08,108170.0000000,108190.0000000,108110.0000000,108130.0000000,116
SPFB.RTS-12.18,1,26/11/18,23:09,108120.0000000,108140.0000000,108110.0000000,108140.0000000,62
SPFB.RTS-12.18,1,26/11/18,23:10,108140.0000000,108170.0000000,108140.0000000,108150.0000000,48
SPFB.RTS-12.18,1,26/11/18,23:11,108140.0000000,108140.0000000,108050.0000000,108080.0000000,291
SPFB.RTS-12.18,1,26/11/18,23:12,108110.0000000,108110.0000000,108100.0000000,108100.0000000,12
SPFB.RTS-12.18,1,26/11/18,23:13,108080.0000000,108130.0000000,108080.0000000,108110.0000000,11
SPFB.RTS-12.18,1,26/11/18,23:14,108120.0000000,108140.0000000,108110.0000000,108120.0000000,73
SPFB.RTS-12.18,1,26/11/18,23:15,108120.0000000,108140.0000000,108100.0000000,108100.0000000,65
SPFB.RTS-12.18,1,26/11/18,23:16,108100.0000000,108150.0000000,108080.0000000,108150.0000000,101
SPFB.RTS-12.18,1,26/11/18,23:17,108130.0000000,108200.0000000,108120.0000000,108190.0000000,109
SPFB.RTS-12.18,1,26/11/18,23:18,108180.0000000,108220.0000000,108180.0000000,108190.0000000,68
SPFB.RTS-12.18,1,26/11/18,23:19,108190.0000000,108200.0000000,108160.0000000,108190.0000000,42
SPFB.RTS-12.18,1,26/11/18,23:20,108170.0000000,108170.0000000,108150.0000000,108150.0000000,41
SPFB.RTS-12.18,1,26/11/18,23:21,108160.0000000,108190.0000000,108150.0000000,108170.0000000,139
SPFB.RTS-12.18,1,26/11/18,23:22,108170.0000000,108170.0000000,108130.0000000,108130.0000000,27
SPFB.RTS-12.18,1,26/11/18,23:23,108120.0000000,108150.0000000,108120.0000000,108150.0000000,29
SPFB.RTS-12.18,1,26/11/18,23:24,108140.0000000,108160.0000000,108110.0000000,108140.0000000,103
